Province_State,Country_Region,Confirmed,Deaths,Incident_Rate,Date
Sergipe,Brazil,278322,6047,12107.821129892774,2021-12-06
Tocantins,Brazil,233513,3925,14842.586717495324,2021-12-06
Acre,Brazil,88241,1849,10005.385884447269,2021-12-07
Alagoas,Brazil,241740,6361,7243.45642375089,2021-12-07
Amapa,Brazil,125081,2005,14789.690811853889,2021-12-07
Amazonas,Brazil,430790,13811,10394.014182802332,2021-12-07
Bahia,Brazil,1263616,27359,8496.003244523119,2021-12-07
Ceara,Brazil,952510,24691,10430.375211425046,2021-12-07
Distrito Federal,Brazil,518206,11047,17186.06770608782,2021-12-07
Espirito Santo,Brazil,623194,13228,15506.550707327087,2021-12-07
Goias,Brazil,941948,24594,13414.854822085064,2021-12-07
Maranhao,Brazil,366522,10324,5180.390438067945,2021-12-07
Mato Grosso,Brazil,553898,14006,15798.54703704958,2021-12-07
Mato Grosso do Sul,Brazil,379389,9699,13650.84242957683,2021-12-07
Minas Gerais,Brazil,2212394,56347,10451.206212012768,2021-12-07
Para,Brazil,613264,16962,7120.523221043222,2021-12-07
Paraiba,Brazil,461988,9548,11497.595770367636,2021-12-07
Parana,Brazil,1584270,40815,13855.833111843958,2021-12-07
Pernambuco,Brazil,642046,20288,6718.020615311951,2021-12-07
Piaui,Brazil,333121,7218,10170.666440182731,2021-12-07
Rio Grande do Norte,Brazil,383729,7509,10932.936168125669,2021-12-07
Rio Grande do Sul,Brazil,1496521,36228,13153.639472634792,2021-12-07
Rio de Janeiro,Brazil,1348159,69181,7808.650164671844,2021-12-07
Rondonia,Brazil,279901,6658,15749.328306770389,2021-12-07
Roraima,Brazil,128696,2059,21237.583799551307,2021-12-07
Santa Catarina,Brazil,1235922,20052,17249.945148411927,2021-12-07
Sao Paulo,Brazil,4445942,154480,9682.129958745443,2021-12-07
Sergipe,Brazil,278329,6048,12108.125650368733,2021-12-07
Tocantins,Brazil,233814,3926,14846.3378317034,2021-12-07
Acre,Brazil,88254,1849,10006.859915980203,2021-12-08
Alagoas,Brazil,241764,6363,7244.17555568673,2021-12-08
Amapa,Brazil,125161,2005,14799.150084364886,2021-12-08
Amazonas,Brazil,430992,13812,10398.887998036962,2021-12-08
Bahia,Brazil,1264224,27365,8500.091171529955,2021-12-08
Ceara,Brazil,952669,24703,10432.11632664548,2021-12-08
Distrito Federal,Brazil,518258,11049,17187.792262578318,2021-12-08
Espirito Santo,Brazil,623729,13228,15520.112475582597,2021-12-08
Goias,Brazil,942523,24601,13424.871415719412,2021-12-08
Maranhao,Brazil,366751,10328,5183.627104380793,2021-12-08
Mato Grosso,Brazil,554116,14009,15798.54703704958,2021-12-08
Mato Grosso do Sul,Brazil,379448,9706,13652.06589741726,2021-12-08
Minas Gerais,Brazil,2213035,56371,10454.234254568437,2021-12-08
Para,Brazil,613978,16965,7128.601925056362,2021-12-08
Paraiba,Brazil,462240,9552,11503.867349140532,2021-12-08
Parana,Brazil,1585165,40817,13863.66067320351,2021-12-08
Pernambuco,Brazil,642496,20294,6722.729170893467,2021-12-08
Piaui,Brazil,333318,7220,10177.14322899084,2021-12-08
Rio Grande do Norte,Brazil,384052,7514,10942.260767702552,2021-12-08
Rio Grande do Sul,Brazil,1497262,36243,13160.152476360916,2021-12-08
Rio de Janeiro,Brazil,1348861,69200,7812.716207635322,2021-12-08
Rondonia,Brazil,280199,6668,15766.09602048137,2021-12-08
Roraima,Brazil,128717,2061,21245.34263513168,2021-12-08
Santa Catarina,Brazil,1236468,20064,17257.565750724236,2021-12-08
Sao Paulo,Brazil,4447229,154571,9684.932717138809,2021-12-08
Sergipe,Brazil,278341,6048,12108.64768547037,2021-12-08
Tocantins,Brazil,234113,3927,14865.47487198528,2021-12-08
Acre,Brazil,88264,1849,10007.993786390154,2021-12-09
Alagoas,Brazil,241772,6365,7244.415266332011,2021-12-09
Amapa,Brazil,125252,2005,14809.910006846148,2021-12-09
Amazonas,Brazil,431086,13812,10401.156011066938,2021-12-09
Bahia,Brazil,1264804,27370,8503.990838740423,2021-12-09
Ceara,Brazil,952894,24709,10434.580168938548,2021-12-09
Distrito Federal,Brazil,518309,11052,17189.483654520925,2021-12-09
Espirito Santo,Brazil,624072,13234,15529.045823846316,2021-12-09
Goias,Brazil,942787,24604,13430.641999534364,2021-12-09
Maranhao,Brazil,366930,10333,5186.157074992145,2021-12-09
Mato Grosso,Brazil,554284,14013,15809.567377038547,2021-12-09
Mato Grosso do Sul,Brazil,379502,9706,13654.188973963885,2021-12-09
Minas Gerais,Brazil,2213520,56386,10456.525363210398,2021-12-09
Para,Brazil,614815,16970,7136.901485725976,2021-12-09
Paraiba,Brazil,462450,9555,11509.093664784612,2021-12-09
Parana,Brazil,1586082,40819,13871.680643892574,2021-12-09
Pernambuco,Brazil,642881,20301,6726.757601779876,2021-12-09
Piaui,Brazil,333573,7225,10183.161754439883,2021-12-09
Rio Grande do Norte,Brazil,384333,7518,10951.471304899293,2021-12-09
Rio Grande do Sul,Brazil,1497889,36262,13165.66347951379,2021-12-09
Rio de Janeiro,Brazil,1349385,69224,7815.751259647946,2021-12-09
Rondonia,Brazil,280495,6671,15782.751199201002,2021-12-09
Roraima,Brazil,128751,2063,21248.80934890163,2021-12-09
Santa Catarina,Brazil,1237060,20073,17265.828381802785,2021-12-09
Sao Paulo,Brazil,4448466,154638,9687.6265882597,2021-12-09
Sergipe,Brazil,278347,6049,12108.90870302119,2021-12-09
Tocantins,Brazil,234113,3927,14884.484755853327,2021-12-09
Acre,Brazil,88264,1849,10007.993786390154,2021-12-10
Alagoas,Brazil,241780,6367,7244.415266332009,2021-12-10
Amapa,Brazil,125336,2007,14809.910006846148,2021-12-10
Amazonas,Brazil,431263,13812,10401.156011066938,2021-12-10
Bahia,Brazil,1264804,27384,8503.990838740423,2021-12-10
Ceara,Brazil,953019,24717,10434.580168938548,2021-12-10
Distrito Federal,Brazil,518345,11058,17189.483654520922,2021-12-10
Espirito Santo,Brazil,624480,13238,15529.045823846316,2021-12-10
Goias,Brazil,943102,24604,13430.641999534362,2021-12-10
Maranhao,Brazil,367204,10335,5186.157074992145,2021-12-10
Mato Grosso,Brazil,554463,14015,15809.567377038547,2021-12-10
Mato Grosso do Sul,Brazil,379502,9706,13654.188973963885,2021-12-10
Minas Gerais,Brazil,2214356,56443,10456.525363210398,2021-12-10
Para,Brazil,615573,16973,7136.901485725976,2021-12-10
Paraiba,Brazil,462567,9556,11509.093664784612,2021-12-10
Parana,Brazil,1586917,40828,13871.68064389257,2021-12-10
Pernambuco,Brazil,643307,20310,6726.757601779876,2021-12-10
Piaui,Brazil,333615,7230,10183.161754439883,2021-12-10
Rio Grande do Norte,Brazil,384428,7523,10951.471304899293,2021-12-10
Rio Grande do Sul,Brazil,1498577,36273,13165.66347951379,2021-12-10
Rio de Janeiro,Brazil,1349461,69255,7815.7512596479455,2021-12-10
Rondonia,Brazil,280495,6671,15782.751199201,2021-12-10
Roraima,Brazil,128751,2063,21248.809348901632,2021-12-10
Santa Catarina,Brazil,1237533,20076,17265.828381802785,2021-12-10
Sao Paulo,Brazil,4449552,154691,9687.6265882597,2021-12-10
Sergipe,Brazil,278374,6050,12108.908703021192,2021-12-10
Tocantins,Brazil,234113,3927,14884.484755853327,2021-12-10
Acre,Brazil,88272,1849,10007.993786390154,2021-12-11
Alagoas,Brazil,241800,6369,7244.415266332009,2021-12-11
Amapa,Brazil,125420,2007,14809.910006846148,2021-12-11
Amazonas,Brazil,431403,13812,10401.156011066938,2021-12-11
Bahia,Brazil,1264804,27386,8503.990838740423,2021-12-11
Ceara,Brazil,953160,24720,10434.580168938548,2021-12-11
Distrito Federal,Brazil,518345,11058,17189.483654520922,2021-12-11
Espirito Santo,Brazil,624716,13240,15529.045823846316,2021-12-11
Goias,Brazil,943102,24604,13430.641999534362,2021-12-11
Maranhao,Brazil,367529,10337,5186.157074992145,2021-12-11
Mato Grosso,Brazil,554520,14019,15809.567377038547,2021-12-11
Mato Grosso do Sul,Brazil,379502,9706,13654.188973963885,2021-12-11
Minas Gerais,Brazil,2214927,56446,10456.525363210398,2021-12-11
Para,Brazil,615681,16981,7136.901485725976,2021-12-11
Paraiba,Brazil,462585,9559,11509.093664784612,2021-12-11
Parana,Brazil,1587725,40829,13871.68064389257,2021-12-11
Pernambuco,Brazil,643319,20320,6726.757601779876,2021-12-11
Piaui,Brazil,333618,7231,10183.161754439883,2021-12-11
Rio Grande do Norte,Brazil,384434,7523,10951.471304899293,2021-12-11
Rio Grande do Sul,Brazil,1498577,36273,13165.66347951379,2021-12-11
Rio de Janeiro,Brazil,1349520,69259,7815.7512596479455,2021-12-11
Rondonia,Brazil,280495,6671,15782.751199201,2021-12-11
Roraima,Brazil,128751,2063,21248.809348901632,2021-12-11
Santa Catarina,Brazil,1237607,20083,17265.828381802785,2021-12-11
Sao Paulo,Brazil,4449552,154691,9687.6265882597,2021-12-11
Sergipe,Brazil,278388,6051,12108.908703021192,2021-12-11
Tocantins,Brazil,234113,3927,14884.484755853327,2021-12-11
Acre,Brazil,88280,1849,10007.993786390154,2021-12-12
Alagoas,Brazil,241820,6370,7244.415266332009,2021-12-12
Amapa,Brazil,125481,2007,14809.910006846148,2021-12-12
Amazonas,Brazil,431528,13812,10401.156011066938,2021-12-12
Bahia,Brazil,1264804,27390,8503.990838740423,2021-12-12
Ceara,Brazil,953169,24721,10434.580168938548,2021-12-12
Distrito Federal,Brazil,518345,11058,17189.483654520922,2021-12-12
Espirito Santo,Brazil,624883,13240,15529.045823846316,2021-12-12
Goias,Brazil,943102,24604,13430.641999534362,2021-12-12
Maranhao,Brazil,367529,10337,5186.157074992145,2021-12-12
Mato Grosso,Brazil,554525,14019,15809.567377038547,2021-12-12
Mato Grosso do Sul,Brazil,379502,9706,13654.188973963885,2021-12-12
Minas Gerais,Brazil,2215076,56479,10456.525363210398,2021-12-12
Para,Brazil,615779,16986,7136.901485725976,2021-12-12
Paraiba,Brazil,462585,9559,11509.093664784612,2021-12-12
Parana,Brazil,1588513,40830,13871.68064389257,2021-12-12
Pernambuco,Brazil,643326,20322,6726.757601779876,2021-12-12
Piaui,Brazil,333654,7231,10183.161754439883,2021-12-12
Rio Grande do Norte,Brazil,384434,7524,10951.471304899293,2021-12-12
Rio Grande do Sul,Brazil,1498577,36273,13165.66347951379,2021-12-12
Rio de Janeiro,Brazil,1349551,69290,7815.7512596479455,2021-12-12
Rondonia,Brazil,280495,6671,15782.751199201,2021-12-12
Roraima,Brazil,128751,2063,21248.809348901632,2021-12-12
Santa Catarina,Brazil,1237711,20086,17265.828381802785,2021-12-12
Sao Paulo,Brazil,4449552,154691,9687.6265882597,2021-12-12
Sergipe,Brazil,278395,6051,12108.908703021192,2021-12-12
Tocantins,Brazil,234113,3927,14884.484755853327,2021-12-12
Acre,Brazil,88284,1849,10007.993786390154,2021-12-13
Alagoas,Brazil,241825,6372,7244.415266332009,2021-12-13
Amapa,Brazil,125542,2007,14809.910006846148,2021-12-13
Amazonas,Brazil,431592,13812,10401.156011066938,2021-12-13
Bahia,Brazil,1264804,27399,8503.990838740423,2021-12-13
Ceara,Brazil,953239,24721,10434.580168938548,2021-12-13
Distrito Federal,Brazil,518430,11063,17189.483654520922,2021-12-13
Espirito Santo,Brazil,625227,13247,15529.045823846316,2021-12-13
Goias,Brazil,943102,24604,13430.641999534362,2021-12-13
Maranhao,Brazil,367631,10338,5186.157074992145,2021-12-13
Mato Grosso,Brazil,554659,14023,15809.567377038547,2021-12-13
Mato Grosso do Sul,Brazil,379502,9706,13654.188973963885,2021-12-13
Minas Gerais,Brazil,2215192,56479,10456.525363210398,2021-12-13
Para,Brazil,616595,16987,7136.901485725976,2021-12-13
Paraiba,Brazil,462585,9559,11509.093664784612,2021-12-13
Parana,Brazil,1589364,40833,13871.68064389257,2021-12-13
Pernambuco,Brazil,643336,20327,6726.757601779876,2021-12-13
Piaui,Brazil,333687,7233,10183.161754439883,2021-12-13
Rio Grande do Norte,Brazil,384437,7527,10951.471304899293,2021-12-13
Rio Grande do Sul,Brazil,1498577,36273,13165.66347951379,2021-12-13
Rio de Janeiro,Brazil,1349551,69290,7815.7512596479455,2021-12-13
Rondonia,Brazil,280495,6671,15782.751199201,2021-12-13
Roraima,Brazil,128751,2063,21248.809348901632,2021-12-13
Santa Catarina,Brazil,1237776,20088,17265.828381802785,2021-12-13
Sao Paulo,Brazil,4449552,154691,9687.6265882597,2021-12-13
Sergipe,Brazil,278402,6052,12108.908703021192,2021-12-13
Tocantins,Brazil,234113,3927,14884.484755853327,2021-12-13
Acre,Brazil,88287,1849,10010.60168833304,2021-12-14
Alagoas,Brazil,241832,6372,7246.213096171611,2021-12-14
Amapa,Brazil,125662,2008,14858.38877846502,2021-12-14
Amazonas,Brazil,431820,13816,10418.865814939303,2021-12-14
Bahia,Brazil,1264804,27410,8503.990838740423,2021-12-14
Ceara,Brazil,953294,24731,10438.960333015117,2021-12-14
Distrito Federal,Brazil,518471,11069,17194.856311279793,2021-12-14
Espirito Santo,Brazil,625609,13253,15565.82434399612,2021-12-14
Goias,Brazil,943102,24604,13437.652190242898,2021-12-14
Maranhao,Brazil,367990,10339,5201.1390238638405,2021-12-14
Mato Grosso,Brazil,554873,14023,15826.212682230218,2021-12-14
Mato Grosso do Sul,Brazil,379502,9706,13656.13212876927,2021-12-14
Minas Gerais,Brazil,2215363,56486,10465.231576049857,2021-12-14
Para,Brazil,617636,17000,7167.321584146676,2021-12-14
Paraiba,Brazil,462597,9563,11512.752085735468,2021-12-14
Parana,Brazil,1590199,40835,13907.687426146522,2021-12-14
Pernambuco,Brazil,643353,20336,6731.696353412043,2021-12-14
Piaui,Brazil,333766,7236,10194.435033072868,2021-12-14
Rio Grande do Norte,Brazil,384672,7530,10962.449808988287,2021-12-14
Rio Grande do Sul,Brazil,1498999,36297,13175.419800884909,2021-12-14
Rio de Janeiro,Brazil,1349551,69290,7816.712745590878,2021-12-14
Rondonia,Brazil,280495,6671,15782.751199201,2021-12-14
Roraima,Brazil,128763,2064,21254.42212357679,2021-12-14
Santa Catarina,Brazil,1237919,20095,17277.81757115493,2021-12-14
Sao Paulo,Brazil,4449552,154691,9689.991619817736,2021-12-14
Sergipe,Brazil,278405,6053,12111.43187267912,2021-12-14
Tocantins,Brazil,234113,3927,14884.484755853327,2021-12-14
Acre,Brazil,88300,1850,10012.075719865976,2021-12-15
Alagoas,Brazil,241846,6372,7246.632589800852,2021-12-15
Amapa,Brazil,125803,2008,14875.060746265655,2021-12-15
Amazonas,Brazil,432003,13817,10423.281202008302,2021-12-15
Bahia,Brazil,1264804,27417,8503.990838740423,2021-12-15
Ceara,Brazil,953335,24738,10439.409299832962,2021-12-15
Distrito Federal,Brazil,518502,11074,17195.884412264517,2021-12-15
Espirito Santo,Brazil,625955,13256,15575.255371828847,2021-12-15
Goias,Brazil,943102,24604,13437.652190242898,2021-12-15
Maranhao,Brazil,368218,10343,5204.361556262659,2021-12-15
Mato Grosso,Brazil,555092,14023,15832.411623474009,2021-12-15
Mato Grosso do Sul,Brazil,379502,9706,13656.13212876927,2021-12-15
Minas Gerais,Brazil,2215822,56492,10467.399862372868,2021-12-15
Para,Brazil,618459,17016,7179.42220411456,2021-12-15
Paraiba,Brazil,462620,9565,11513.324491734582,2021-12-15
Parana,Brazil,1590938,40848,13914.150630442287,2021-12-15
Pernambuco,Brazil,643365,20344,6731.821914894217,2021-12-15
Piaui,Brazil,333846,7237,10196.848553430606,2021-12-15
Rio Grande do Norte,Brazil,384791,7533,10969.150973821828,2021-12-15
Rio Grande do Sul,Brazil,1499084,36320,13176.166906575489,2021-12-15
Rio de Janeiro,Brazil,1349564,69303,7816.788042682793,2021-12-15
Rondonia,Brazil,281603,6688,15845.095584408276,2021-12-15
Roraima,Brazil,128770,2068,21256.403102873905,2021-12-15
Santa Catarina,Brazil,1238056,20101,17279.729700306554,2021-12-15
Sao Paulo,Brazil,4449806,154848,9690.54476716188,2021-12-15
Sergipe,Brazil,278408,6054,12111.562381454529,2021-12-15
Tocantins,Brazil,234113,3927,14884.484755853327,2021-12-15
Acre,Brazil,88308,1850,10012.075719865976,2021-12-16
Alagoas,Brazil,241860,6374,7246.632589800852,2021-12-16
Amapa,Brazil,125913,2008,14875.060746265655,2021-12-16
Amazonas,Brazil,432182,13820,10423.281202008302,2021-12-16
Bahia,Brazil,1264804,27421,8503.990838740423,2021-12-16
Ceara,Brazil,953456,24742,10439.409299832962,2021-12-16
Distrito Federal,Brazil,518532,11077,17195.884412264517,2021-12-16
Espirito Santo,Brazil,626225,13267,15575.255371828847,2021-12-16
Goias,Brazil,943102,24604,13437.652190242898,2021-12-16
Maranhao,Brazil,368452,10345,5204.361556262659,2021-12-16
Mato Grosso,Brazil,555244,14025,15832.411623474009,2021-12-16
Mato Grosso do Sul,Brazil,379502,9706,13656.13212876927,2021-12-16
Minas Gerais,Brazil,2216223,56516,10467.399862372868,2021-12-16
Para,Brazil,619258,17028,7179.42220411456,2021-12-16
Paraiba,Brazil,462620,9565,11513.324491734582,2021-12-16
Parana,Brazil,1591523,40852,13914.150630442287,2021-12-16
Pernambuco,Brazil,643383,20350,6731.821914894217,2021-12-16
Piaui,Brazil,333891,7239,10196.848553430606,2021-12-16
Rio Grande do Norte,Brazil,384928,7540,10969.150973821828,2021-12-16
Rio Grande do Sul,Brazil,1499247,36337,13176.166906575489,2021-12-16
Rio de Janeiro,Brazil,1349569,69308,7816.788042682793,2021-12-16
Rondonia,Brazil,281868,6692,15845.095584408276,2021-12-16
Roraima,Brazil,128777,2070,21256.403102873905,2021-12-16
Santa Catarina,Brazil,1238165,20110,17279.729700306554,2021-12-16
Sao Paulo,Brazil,4449806,154848,9690.54476716188,2021-12-16
Sergipe,Brazil,278417,6054,12111.562381454529,2021-12-16
Tocantins,Brazil,234113,3927,14884.484755853327,2021-12-16
Acre,Brazil,88314,1850,10012.982816193937,2021-12-17
Alagoas,Brazil,241875,6376,7247.052083430091,2021-12-17
Amapa,Brazil,126017,2008,14888.06724596828,2021-12-17
Amazonas,Brazil,432501,13820,10427.55182228815,2021-12-17
Bahia,Brazil,1264804,27428,8503.990838740423,2021-12-17
Ceara,Brazil,953668,24742,10440.734299466125,2021-12-17
Distrito Federal,Brazil,518571,11084,17196.879348701346,2021-12-17
Espirito Santo,Brazil,626536,13271,15582.521493536393,2021-12-17
Goias,Brazil,943102,24604,13437.652190242898,2021-12-17
Maranhao,Brazil,368838,10348,5207.668892145657,2021-12-17
Mato Grosso,Brazil,555393,14030,15836.716443782205,2021-12-17
Mato Grosso do Sul,Brazil,379502,9706,13656.13212876927,2021-12-17
Minas Gerais,Brazil,2216616,56535,10469.294160445914,2021-12-17
Para,Brazil,620123,17034,7188.988784550264,2021-12-17
Paraiba,Brazil,462620,9565,11513.324491734582,2021-12-17
Parana,Brazil,1592024,40853,13919.266969431492,2021-12-17
Pernambuco,Brazil,643396,20360,6732.010257117478,2021-12-17
Piaui,Brazil,333891,7245,10199.292624678948,2021-12-17
Rio Grande do Norte,Brazil,385020,7542,10972.544329631151,2021-12-17
Rio Grande do Sul,Brazil,1499462,36349,13177.599591605662,2021-12-17
Rio de Janeiro,Brazil,1349569,69308,7816.817003102761,2021-12-17
Rondonia,Brazil,282195,6694,15860.006470762002,2021-12-17
Roraima,Brazil,128782,2070,21257.55867413056,2021-12-17
Santa Catarina,Brazil,1238329,20120,17281.251029339597,2021-12-17
Sao Paulo,Brazil,4450042,154950,9690.54476716188,2021-12-17
Sergipe,Brazil,278428,6054,12111.95390778076,2021-12-17
Tocantins,Brazil,234113,3927,14884.484755853327,2021-12-17
Acre,Brazil,88329,1850,10012.982816193937,2021-12-18
Alagoas,Brazil,241892,6377,7247.052083430091,2021-12-18
Amapa,Brazil,126089,2008,14888.06724596828,2021-12-18
Amazonas,Brazil,432588,13820,10427.55182228815,2021-12-18
Bahia,Brazil,1264804,27430,8503.990838740423,2021-12-18
Ceara,Brazil,953774,24749,10440.734299466125,2021-12-18
Distrito Federal,Brazil,518571,11084,17196.879348701346,2021-12-18
Espirito Santo,Brazil,626709,13272,15582.521493536393,2021-12-18
Goias,Brazil,943102,24604,13437.652190242898,2021-12-18
Maranhao,Brazil,369254,10350,5207.668892145657,2021-12-18
Mato Grosso,Brazil,555457,14030,15836.716443782205,2021-12-18
Mato Grosso do Sul,Brazil,379502,9706,13656.13212876927,2021-12-18
Minas Gerais,Brazil,2216792,56552,10469.294160445914,2021-12-18
Para,Brazil,620261,17035,7188.988784550264,2021-12-18
Paraiba,Brazil,462654,9572,11513.324491734582,2021-12-18
Parana,Brazil,1592434,40855,13919.266969431492,2021-12-18
Pernambuco,Brazil,643403,20365,6732.010257117478,2021-12-18
Piaui,Brazil,334036,7245,10199.292624678948,2021-12-18
Rio Grande do Norte,Brazil,385020,7542,10972.544329631151,2021-12-18
Rio Grande do Sul,Brazil,1499613,36354,13177.599591605662,2021-12-18
Rio de Janeiro,Brazil,1349599,69338,7816.817003102761,2021-12-18
Rondonia,Brazil,282295,6696,15860.006470762002,2021-12-18
Roraima,Brazil,128782,2070,21257.55867413056,2021-12-18
Santa Catarina,Brazil,1238466,20124,17281.251029339597,2021-12-18
Sao Paulo,Brazil,4450144,155001,9690.54476716188,2021-12-18
Sergipe,Brazil,278429,6055,12111.95390778076,2021-12-18
Tocantins,Brazil,234113,3927,14884.484755853327,2021-12-18
Acre,Brazil,88335,1850,10016.044266300803,2021-12-19
Alagoas,Brazil,241895,6377,7248.100817503192,2021-12-19
Amapa,Brazil,126140,2008,14914.907931718242,2021-12-19
Amazonas,Brazil,432665,13820,10439.012526428987,2021-12-19
